timestamp,percentage,pool,aquapark
2025-02-18 10:59:50,29,109,36
2025-02-18 11:14:51,30,102,48
2025-02-18 11:29:52,33,113,52
2025-02-18 11:44:53,32,115,46
2025-02-18 11:59:55,34,133,37
2025-02-18 12:14:55,30,103,47
2025-02-18 12:29:56,28,103,37
2025-02-18 12:44:57,29,105,42
2025-02-18 12:59:58,29,92,52
2025-02-18 13:14:58,28,77,63
2025-02-18 13:30:02,31,99,54
2025-02-18 13:45:07,35,102,72
2025-02-18 14:00:07,36,112,66
2025-02-18 14:15:08,38,113,75
2025-02-18 14:30:09,38,118,71
2025-02-18 14:45:10,40,126,76
2025-02-18 15:00:11,41,110,93
2025-02-18 15:15:11,41,120,87
2025-02-18 15:30:12,41,116,90
2025-02-18 15:45:13,41,118,89
2025-02-18 16:00:13,47,148,85
2025-02-18 16:15:14,47,153,81
2025-02-18 16:30:15,47,160,76
2025-02-18 16:45:16,45,148,77
2025-02-18 17:00:17,46,165,65
2025-02-18 17:15:18,49,189,58
2025-02-18 17:30:18,49,188,59
2025-02-18 17:45:19,47,168,68
2025-02-18 18:00:20,50,206,44
2025-02-18 18:15:21,47,182,52
2025-02-18 18:30:22,44,182,37
2025-02-18 18:45:22,44,185,37
2025-02-18 19:00:23,44,182,37
2025-02-18 19:15:24,39,160,33
2025-02-18 19:30:24,36,157,24
2025-02-18 19:45:25,31,135,20
2025-02-18 20:00:26,26,108,24
2025-02-18 20:15:27,18,75,17
2025-02-18 20:30:27,11,49,8
2025-02-18 20:45:28,7,34,1
2025-02-18 21:00:29,2,10,1
2025-02-18 21:15:30,2,7,1
2025-02-18 21:30:31,2,7,1
2025-02-18 21:45:31,2,7,1
2025-02-18 22:00:33,2,7,1
2025-02-18 22:15:34,2,7,1
2025-02-18 22:30:35,2,7,1
2025-02-18 22:45:36,1,3,0
2025-02-18 23:00:36,0,0,0
2025-02-18 23:15:39,0,0,0
2025-02-18 23:30:39,0,0,0
2025-02-18 23:45:40,0,0,0
2025-02-19 00:00:41,0,0,0
2025-02-19 00:15:42,0,0,0
2025-02-19 00:30:42,0,0,0
2025-02-19 00:45:43,0,0,0
2025-02-19 01:00:45,0,0,0
2025-02-19 01:15:46,0,0,0
2025-02-19 01:30:47,0,0,0
2025-02-19 01:45:48,0,0,0
2025-02-19 02:00:48,0,0,0
2025-02-19 02:15:49,0,0,0
2025-02-19 02:30:50,0,0,0
2025-02-19 02:45:53,0,0,0
2025-02-19 03:00:53,0,0,0
2025-02-19 03:15:54,0,0,0
2025-02-19 03:30:55,0,0,0
2025-02-19 03:45:57,0,0,0
2025-02-19 04:00:58,0,0,0
2025-02-19 04:15:59,0,0,0
2025-02-19 04:30:59,0,0,0
2025-02-19 04:46:01,0,0,0
2025-02-19 05:01:01,0,0,0
2025-02-19 05:16:02,8,41,0
2025-02-19 05:31:03,9,47,0
2025-02-19 05:46:04,12,58,0
2025-02-19 06:01:04,14,68,0
2025-02-19 06:16:05,13,67,0
2025-02-19 06:31:06,12,62,0
2025-02-19 06:46:07,13,65,0
2025-02-19 07:01:07,12,61,0
2025-02-19 07:16:08,10,52,0
2025-02-19 07:31:09,8,40,0
2025-02-19 07:46:10,9,44,0
2025-02-19 08:01:10,10,49,0
2025-02-19 08:16:11,10,51,0
2025-02-19 08:31:13,10,52,0
2025-02-19 08:46:14,12,58,0
2025-02-19 09:01:15,14,69,0
2025-02-19 09:16:15,14,68,4
2025-02-19 09:31:17,23,107,10
2025-02-19 09:46:19,24,102,16
2025-02-19 10:01:20,27,109,26
2025-02-19 10:16:21,28,99,39
2025-02-19 10:31:21,29,101,42
2025-02-19 10:46:22,22,67,41
2025-02-19 11:01:23,21,71,36
2025-02-19 11:16:24,21,84,23
2025-02-19 11:31:25,17,63,24
2025-02-19 11:46:26,19,77,18
2025-02-19 12:01:27,18,68,22
2025-02-19 12:16:27,16,59,23
2025-02-19 12:31:28,18,73,19
2025-02-19 12:46:30,20,77,23
2025-02-19 13:01:32,25,91,34
2025-02-19 13:16:33,31,109,45
2025-02-19 13:31:34,32,92,66
2025-02-19 13:46:35,33,76,91
2025-02-19 14:01:36,36,97,82
2025-02-19 14:16:37,38,116,75
2025-02-19 14:31:37,39,121,73
2025-02-19 14:46:38,40,132,66
2025-02-19 15:01:39,44,146,76
2025-02-19 15:16:40,43,128,89
2025-02-19 15:31:41,39,101,92
2025-02-19 15:46:42,39,121,74
2025-02-19 16:01:42,41,140,66
2025-02-19 16:16:45,41,135,68
2025-02-19 16:31:45,40,148,53
2025-02-19 16:46:46,41,148,56
2025-02-19 17:01:47,46,150,81
2025-02-19 17:16:47,47,148,86
2025-02-19 17:31:48,44,149,73
2025-02-19 17:46:49,44,139,79
2025-02-19 18:01:50,47,173,64
2025-02-19 18:16:51,44,181,41
2025-02-19 18:31:51,36,156,24
2025-02-19 18:46:54,32,134,25
2025-02-19 19:01:54,32,136,22
2025-02-19 19:16:55,27,113,23
2025-02-19 19:31:56,22,87,22
2025-02-19 19:46:57,19,83,12
2025-02-19 20:01:58,16,67,15
2025-02-19 20:16:58,13,57,8
2025-02-19 20:31:59,9,39,4
2025-02-19 20:47:01,5,23,1
2025-02-19 21:02:03,1,2,1
2025-02-19 21:17:04,1,2,1
2025-02-19 21:32:05,1,2,1
2025-02-19 21:47:06,1,2,1
2025-02-19 22:02:07,1,2,1
2025-02-19 22:17:08,1,2,1
2025-02-19 22:32:08,1,2,1
2025-02-19 22:47:09,1,2,1
2025-02-19 23:02:10,0,0,0
2025-02-19 23:17:11,0,0,0
2025-02-19 23:32:11,0,0,0
2025-02-19 23:47:12,0,0,0
2025-02-20 00:02:15,0,0,0
2025-02-20 00:17:17,0,0,0
2025-02-20 00:32:19,0,0,0
2025-02-20 00:47:20,0,0,0
2025-02-20 01:02:21,0,0,0
2025-02-20 01:17:22,0,0,0
2025-02-20 01:32:23,0,0,0
2025-02-20 01:47:25,0,0,0
2025-02-20 02:02:26,0,0,0
2025-02-20 02:17:27,0,0,0
2025-02-20 02:32:27,0,0,0
2025-02-20 02:47:28,0,0,0
2025-02-20 03:02:29,0,0,0
2025-02-20 03:17:30,0,0,0
2025-02-20 03:32:30,0,0,0
2025-02-20 03:47:31,0,0,0
2025-02-20 04:02:32,0,0,0
2025-02-20 04:17:34,0,0,0
2025-02-20 04:32:35,0,0,0
2025-02-20 04:47:35,0,0,0
2025-02-20 05:02:37,0,0,0
2025-02-20 05:17:39,8,40,0
2025-02-20 05:32:40,9,43,0
2025-02-20 05:47:44,10,48,0
2025-02-20 06:02:45,12,62,0
2025-02-20 06:17:47,13,64,0
2025-02-20 06:32:48,12,62,0
2025-02-20 06:47:50,11,56,0
2025-02-20 07:02:51,10,52,0
2025-02-20 07:17:52,8,41,0
2025-02-20 07:32:52,6,32,0
2025-02-20 07:47:53,6,28,0
2025-02-20 08:02:54,17,84,0
2025-02-20 08:17:54,16,81,0
2025-02-20 08:32:55,16,82,0
2025-02-20 08:47:56,18,88,0
2025-02-20 09:02:56,21,102,1
2025-02-20 09:17:57,24,100,21
2025-02-20 09:32:58,35,145,32
2025-02-20 09:47:58,38,146,43
2025-02-20 10:02:59,40,157,41
2025-02-20 10:18:00,41,155,50
2025-02-20 10:33:00,43,155,59
2025-02-20 10:48:01,32,103,56
2025-02-20 11:03:03,30,112,40
2025-02-20 11:18:04,33,123,41
2025-02-20 11:33:04,27,88,49
2025-02-20 11:48:05,25,76,51
2025-02-20 12:03:06,24,82,40
2025-02-20 12:18:06,24,79,42
2025-02-20 12:33:07,23,69,48
2025-02-20 12:48:08,24,77,41
2025-02-20 13:03:09,25,78,45
2025-02-20 13:18:11,29,99,44
2025-02-20 13:33:12,28,79,63
2025-02-20 13:48:12,31,89,68
2025-02-20 14:03:13,35,105,71
2025-02-20 14:18:14,37,113,72
2025-02-20 14:33:14,41,141,63
2025-02-20 14:48:15,39,130,67
2025-02-20 15:03:16,38,104,85
2025-02-20 15:18:16,40,111,90
2025-02-20 15:33:17,39,118,76
2025-02-20 15:48:18,40,122,79
2025-02-20 16:03:19,38,112,76
2025-02-20 16:18:19,38,136,56
2025-02-20 16:33:20,37,124,63
2025-02-20 16:48:21,38,118,72
2025-02-20 17:03:21,40,131,70
2025-02-20 17:18:22,40,136,65
2025-02-20 17:33:23,40,145,54
2025-02-20 17:48:24,41,156,51
2025-02-20 18:03:25,41,161,43
2025-02-20 18:18:26,38,149,42
2025-02-20 18:33:26,39,157,38
2025-02-20 18:48:27,37,146,38
2025-02-20 19:03:28,42,164,44
2025-02-20 19:18:29,41,152,52
2025-02-20 19:33:29,39,160,33
2025-02-20 19:48:30,37,156,29
2025-02-20 20:03:31,34,142,26
2025-02-20 20:18:31,24,99,20
2025-02-20 20:33:32,15,59,14
2025-02-20 20:48:33,9,46,0
2025-02-20 21:03:33,2,12,0
2025-02-20 21:18:34,2,9,0
2025-02-20 21:33:34,2,9,0
2025-02-20 21:48:35,2,9,0
2025-02-20 22:03:38,2,9,0
2025-02-20 22:18:40,2,9,0
2025-02-20 22:33:40,2,9,0
2025-02-20 22:48:41,2,9,0
2025-02-20 23:03:44,0,0,0
2025-02-20 23:18:45,0,0,0
2025-02-20 23:33:45,0,0,0
2025-02-20 23:48:47,0,0,0
2025-02-21 00:03:48,0,0,0
2025-02-21 00:18:50,0,0,0
2025-02-21 00:33:52,0,0,0
2025-02-21 00:48:54,0,0,0
2025-02-21 01:03:55,0,0,0
2025-02-21 01:18:56,0,0,0
2025-02-21 01:33:56,0,0,0
2025-02-21 01:48:57,0,0,0
2025-02-21 02:04:00,0,0,0
2025-02-21 02:19:01,0,0,0
2025-02-21 02:34:02,0,0,0
2025-02-21 02:49:04,0,0,0
2025-02-21 03:04:04,0,0,0
2025-02-21 03:19:05,0,0,0
2025-02-21 03:34:05,0,0,0
2025-02-21 03:49:06,0,0,0
2025-02-21 04:04:07,0,0,0
2025-02-21 04:19:07,0,0,0
2025-02-21 04:34:08,0,0,0
2025-02-21 04:49:09,0,0,0
2025-02-21 05:04:09,0,0,0
2025-02-21 05:19:10,9,47,0
2025-02-21 05:34:12,11,53,0
2025-02-21 05:49:13,11,56,0
2025-02-21 06:04:14,11,54,0
2025-02-21 06:19:15,10,51,0
2025-02-21 06:34:16,11,53,0
2025-02-21 06:49:16,10,49,0
2025-02-21 07:04:17,11,57,0
2025-02-21 07:19:18,12,59,0
2025-02-21 07:34:18,10,51,0
2025-02-21 07:49:19,21,103,0
2025-02-21 08:04:20,23,113,0
2025-02-21 08:19:21,22,109,0
2025-02-21 08:34:21,21,105,0
2025-02-21 08:49:22,20,102,0
2025-02-21 09:04:23,22,110,0
2025-02-21 09:19:24,31,143,12
2025-02-21 09:34:25,34,151,21
2025-02-21 09:49:26,39,160,35
2025-02-21 10:04:26,40,148,50
2025-02-21 10:19:28,40,147,54
2025-02-21 10:34:29,42,151,60
2025-02-21 10:49:30,42,146,66
2025-02-21 11:04:30,43,160,57
2025-02-21 11:19:31,43,177,40
2025-02-21 11:34:32,45,187,36
2025-02-21 11:49:33,44,166,53
2025-02-21 12:04:33,46,184,44
2025-02-21 12:19:35,43,163,53
2025-02-21 12:34:35,48,171,68
2025-02-21 12:49:37,52,170,89
2025-02-21 13:04:37,52,180,81
2025-02-21 13:19:38,54,177,91
2025-02-21 13:34:39,58,196,94
2025-02-21 13:49:40,60,208,91
2025-02-21 14:04:41,46,155,77
2025-02-21 14:19:41,49,153,92
2025-02-21 14:34:42,50,152,98
2025-02-21 14:49:44,49,150,93
2025-02-21 15:04:45,47,156,77
2025-02-21 15:19:46,46,144,88
2025-02-21 15:34:47,47,140,97
2025-02-21 15:49:48,51,149,105
2025-02-21 16:04:49,57,184,101
2025-02-21 16:19:50,58,185,103
2025-02-21 16:34:50,55,179,97
2025-02-21 16:49:52,56,181,101
2025-02-21 17:04:53,58,194,98
2025-02-21 17:19:54,56,182,99
2025-02-21 17:34:54,53,173,92
2025-02-21 17:49:56,50,152,96
2025-02-21 18:04:57,45,157,66
2025-02-21 18:19:58,39,129,67
2025-02-21 18:34:58,34,115,55
2025-02-21 18:49:59,31,112,45
2025-02-21 19:05:05,26,95,36
2025-02-21 19:20:06,22,74,36
2025-02-21 19:35:06,22,87,25
2025-02-21 19:50:07,22,80,28
2025-02-21 20:05:08,18,72,20
2025-02-21 20:20:09,14,58,14
2025-02-21 20:35:09,11,54,2
2025-02-21 20:50:10,5,27,0
2025-02-21 21:05:11,2,8,0
2025-02-21 21:20:12,2,8,0
2025-02-21 21:35:13,2,8,0
2025-02-21 21:50:14,2,8,0
2025-02-21 22:05:14,2,8,0
2025-02-21 22:20:15,2,8,0
2025-02-21 22:35:16,2,8,0
2025-02-21 22:50:17,0,0,0
2025-02-21 23:05:18,0,0,0
2025-02-21 23:20:19,0,0,0
2025-02-21 23:35:20,0,0,0
2025-02-21 23:50:21,0,0,0
2025-02-22 00:05:22,0,0,0
2025-02-22 00:20:22,0,0,0
2025-02-22 00:35:23,0,0,0
2025-02-22 00:50:24,0,0,0
2025-02-22 01:05:25,0,0,0
2025-02-22 01:20:26,0,0,0
2025-02-22 01:35:27,0,0,0
2025-02-22 01:50:27,0,0,0
2025-02-22 02:05:28,0,0,0
2025-02-22 02:20:29,0,0,0
2025-02-22 02:35:29,0,0,0
2025-02-22 02:50:30,0,0,0
2025-02-22 03:05:31,0,0,0
2025-02-22 03:20:32,0,0,0
2025-02-22 03:35:32,0,0,0
2025-02-22 03:50:33,0,0,0
2025-02-22 04:05:34,0,0,0
2025-02-22 04:20:35,0,0,0
2025-02-22 04:35:35,0,0,0
2025-02-22 04:50:36,0,0,0
2025-02-22 05:05:37,0,0,0
2025-02-22 05:20:38,0,0,0
2025-02-22 05:35:39,0,0,0
2025-02-22 05:50:40,0,0,0
2025-02-22 06:05:42,0,0,0
2025-02-22 06:20:43,0,0,0
2025-02-22 06:35:44,0,0,0
2025-02-22 06:50:45,0,0,0
2025-02-22 07:05:45,0,0,0
2025-02-22 07:20:46,0,0,0
2025-02-22 07:35:46,0,0,0
2025-02-22 07:50:48,0,0,0
2025-02-22 08:05:49,0,0,0
2025-02-22 08:20:49,0,0,0
2025-02-22 08:35:52,0,0,0
2025-02-22 08:50:52,0,0,0
2025-02-22 09:05:53,7,37,0
2025-02-22 09:20:54,24,97,23
2025-02-22 09:35:55,39,136,61
2025-02-22 09:50:56,51,128,125
2025-02-22 10:05:56,58,167,125
2025-02-22 10:20:57,65,170,153
2025-02-22 10:35:58,67,168,165
2025-02-22 10:50:58,67,180,154
2025-02-22 11:05:59,62,179,132
2025-02-22 11:21:00,59,170,126
2025-02-22 11:36:02,51,138,115
2025-02-22 11:51:03,49,144,102
2025-02-22 12:06:04,49,122,122
2025-02-22 12:21:05,50,153,97
2025-02-22 12:36:05,46,142,89
2025-02-22 12:51:06,47,136,99
2025-02-22 13:06:06,50,135,116
2025-02-22 13:21:07,56,139,140
2025-02-22 13:36:08,59,143,150
2025-02-22 13:51:09,65,177,148
2025-02-22 14:06:10,69,165,178
2025-02-22 14:21:11,69,198,149
2025-02-22 14:36:11,65,183,140
2025-02-22 14:51:12,69,198,148
2025-02-22 15:06:13,74,219,150
2025-02-22 15:21:14,67,185,150
2025-02-22 15:36:14,65,173,150
2025-02-22 15:51:15,62,169,141
2025-02-22 16:06:16,59,168,125
2025-02-22 16:21:17,56,163,115
2025-02-22 16:36:17,55,169,106
2025-02-22 16:51:18,54,183,85
2025-02-22 17:06:19,55,179,96
2025-02-22 17:21:20,53,144,121
2025-02-22 17:36:20,54,165,103
2025-02-22 17:51:22,53,195,68
2025-02-22 18:06:23,48,159,80
2025-02-22 18:21:24,48,165,74
2025-02-22 18:36:25,46,163,67
2025-02-22 18:51:26,42,157,55
2025-02-22 19:06:26,36,130,51
2025-02-22 19:21:27,32,123,37
2025-02-22 19:36:28,28,109,30
2025-02-22 19:51:29,26,103,27
2025-02-22 20:06:29,20,81,19
2025-02-22 20:21:30,12,44,18
2025-02-22 20:36:31,9,38,7
2025-02-22 20:51:32,7,34,0
2025-02-22 21:06:32,2,9,0
2025-02-22 21:21:33,2,9,0
2025-02-22 21:36:34,2,9,0
2025-02-22 21:51:35,2,9,0
2025-02-22 22:06:35,2,9,0
2025-02-22 22:21:37,2,9,0
2025-02-22 22:36:38,2,9,0
2025-02-22 22:51:39,0,0,0
2025-02-22 23:06:39,0,0,0
2025-02-22 23:21:41,0,0,0
2025-02-22 23:36:42,0,0,0
2025-02-22 23:51:43,0,0,0
2025-02-23 00:06:44,0,0,0
2025-02-23 00:21:45,0,0,0
2025-02-23 00:36:45,0,0,0
2025-02-23 00:51:46,0,0,0
2025-02-23 01:06:48,0,0,0
2025-02-23 01:21:49,0,0,0
2025-02-23 01:36:50,0,0,0
2025-02-23 01:51:51,0,0,0
2025-02-23 02:06:51,0,0,0
2025-02-23 02:21:52,0,0,0
2025-02-23 02:36:52,0,0,0
2025-02-23 02:51:53,0,0,0
2025-02-23 03:06:54,0,0,0
2025-02-23 03:21:56,0,0,0
2025-02-23 03:36:58,0,0,0
2025-02-23 03:51:59,0,0,0
2025-02-23 04:07:00,0,0,0
2025-02-23 04:22:00,0,0,0
2025-02-23 04:37:01,0,0,0
2025-02-23 04:52:03,0,0,0
2025-02-23 05:07:04,0,0,0
2025-02-23 05:22:04,0,0,0
2025-02-23 05:37:06,0,0,0
2025-02-23 05:52:07,0,0,0
2025-02-23 06:07:07,0,0,0
2025-02-23 06:22:08,0,0,0
2025-02-23 06:37:08,0,0,0
2025-02-23 06:52:09,0,0,0
2025-02-23 07:07:10,0,0,0
2025-02-23 07:22:11,0,0,0
2025-02-23 07:37:11,0,0,0
2025-02-23 07:52:12,0,0,0
2025-02-23 08:07:13,0,0,0
2025-02-23 08:22:13,0,0,0
2025-02-23 08:37:15,0,0,0
2025-02-23 08:52:16,0,0,0
2025-02-23 09:07:17,13,66,0
2025-02-23 09:22:18,32,136,24
2025-02-23 09:37:18,46,157,75
2025-02-23 09:52:19,64,213,105
2025-02-23 10:07:20,72,210,149
2025-02-23 10:22:21,84,249,173
2025-02-23 10:37:21,88,274,168
2025-02-23 10:52:22,86,262,167
2025-02-23 11:07:23,93,309,158
2025-02-23 11:22:23,86,250,180
2025-02-23 11:37:24,84,252,170
2025-02-23 11:52:25,82,217,195
2025-02-23 12:07:25,79,227,166
2025-02-23 12:22:26,75,222,153
2025-02-23 12:37:27,74,228,142
2025-02-23 12:52:28,73,222,144
2025-02-23 13:07:28,70,184,168
2025-02-23 13:22:29,77,210,177
2025-02-23 13:37:30,77,204,179
2025-02-23 13:52:31,81,215,189
2025-02-23 14:07:31,87,234,202
2025-02-23 14:22:33,87,197,240
2025-02-23 14:37:34,89,234,210
2025-02-23 14:52:34,87,239,197
2025-02-23 15:07:36,91,279,175
2025-02-23 15:22:37,90,280,169
2025-02-23 15:37:39,89,265,178
2025-02-23 15:52:40,84,212,206
